year_id,location_name,rei_id,food,age_group_name,sex,parameter,mean,upper,lower,unit,direction,lower_optimal,optimal,upper_optimal,unit_optimal,Relative_Percent,range_percent,percent_over_under,opt_achieved
2017,Fiji,117,processed meat,All available ages,Male,continuous,0.91962510359203,1.08982194177016,0.789682791940934,g/day,high,0,2,4,g,45.9812551796015,22.99062758980075,0,Yes
2017,Fiji,117,processed meat,All available ages,Female,continuous,0.696818502847562,0.813702330466679,0.600136537951003,g/day,high,0,2,4,g,34.8409251423781,17.42046257118905,0,Yes
2017,Kiribati,117,processed meat,All available ages,Male,continuous,0.434197996363931,0.517351609207147,0.364214788972377,g/day,high,0,2,4,g,21.70989981819655,10.854949909098275,0,Yes
2017,Kiribati,117,processed meat,All available ages,Female,continuous,0.324207249623547,0.379473207743497,0.274843211394854,g/day,high,0,2,4,g,16.210362481177352,8.105181240588676,0,Yes
2017,Marshall Islands,117,processed meat,All available ages,Male,continuous,0.596482202077005,0.7060242734322,0.501160218852319,g/day,high,0,2,4,g,29.82411010385025,14.912055051925124,0,Yes
2017,Marshall Islands,117,processed meat,All available ages,Female,continuous,0.448607800016768,0.524715139035703,0.380022672448664,g/day,high,0,2,4,g,22.4303900008384,11.2151950004192,0,Yes
2017,Federated States of Micronesia,117,processed meat,All available ages,Male,continuous,0.567292609205464,0.667654111538504,0.485756892469241,g/day,high,0,2,4,g,28.364630460273197,14.182315230136599,0,Yes
2017,Federated States of Micronesia,117,processed meat,All available ages,Female,continuous,0.42554091364223,0.4911143689329,0.363441766374951,g/day,high,0,2,4,g,21.2770456821115,10.63852284105575,0,Yes
2017,Papua New Guinea,117,processed meat,All available ages,Male,continuous,0.547699426061043,0.657367097197869,0.460786053907913,g/day,high,0,2,4,g,27.384971303052154,13.692485651526077,0,Yes
2017,Papua New Guinea,117,processed meat,All available ages,Female,continuous,0.413434222989462,0.494509785319809,0.348937433666334,g/day,high,0,2,4,g,20.671711149473097,10.335855574736549,0,Yes
